,title,link
338,"I have just modified a citation style using the visual editor from https://csl.mendeley.com/. However, when I cited using the modified style i got <span...",https://service.elsevier.com/app/social/questions/detail/qid/284/kw/*/supporthub/mendeley/
339,"Recently downloaded entries from Mendeley do not contain the journal article issue number or page numbers. This appears to apply to the web version of my library as well. However, when I click on the...",https://service.elsevier.com/app/social/questions/detail/qid/282/kw/*/supporthub/mendeley/
340,"Hi,I need to cite different book sections into the same book.I've uploaded the main book into Mendeley, and I need to cite two articles/book sections that are inside of it.It need to look something...",https://service.elsevier.com/app/social/questions/detail/qid/3/kw/*/supporthub/mendeley/
341,"Hello,  Although you have arXiv ID as a CATALOG ID option, please consider adding bioRxiv as a CATALOG ID for indexing retrieved pre-prints.  The biology/biological sciences fields are moving so fast...",https://service.elsevier.com/app/social/questions/detail/qid/281/kw/*/supporthub/mendeley/
342,When citing more than 10 references in one instance the numbers of the references get grouped weirdly.When citing up to 10 references the citation is properly formatted:Something[1-10]When I add...,https://service.elsevier.com/app/social/questions/detail/qid/270/kw/*/supporthub/mendeley/
343,"Hello,My mendeley desktop shows this message: Sorry, there was a problem syncing your library: Invalid format: ""2019"" is too short (through reference chain...",https://service.elsevier.com/app/social/questions/detail/qid/186/kw/*/supporthub/mendeley/
344,"To resolve the error: ‘connection refused, try opening Mendeley desktop manually’ when trying to insert citations/refresh bibliography into Microsoft Word Document:Step 1. Close Mendeley and...",https://service.elsevier.com/app/social/questions/detail/qid/266/kw/*/supporthub/mendeley/
345,"Dear Sirs, I am a Mendeley user suddently this morning when I tryed to use my Mendeley Descktop it does not startup giving the following message:Mendeley Crash RecoveryMendeley is feeling very poor...",https://service.elsevier.com/app/social/questions/detail/qid/83/kw/*/supporthub/mendeley/
346,"Hi there, I am able to log into Mendeley online, but not through the desktop app. I have been guided by Mendeley Support to reset my password multiple times, and delete the desktop app and...",https://service.elsevier.com/app/social/questions/detail/qid/227/kw/*/supporthub/mendeley/
347,"I have an old document with references quoted using student edition of ""papers"". I need to redo this document which I now need to complete using Mendeley (no longer papers subscriber). I suspect this...",https://service.elsevier.com/app/social/questions/detail/qid/278/kw/*/supporthub/mendeley/
348,"I wish they add some accessibility tools like dark themes and also text to speech, or at least let users share or send the opened document to other applications. Is there any solution or Plugin for...",https://service.elsevier.com/app/social/questions/detail/qid/277/kw/*/supporthub/mendeley/
349,"I am getting the following error report when trying to Sync:Sorry, there was a problem syncing your library: Invalid format: ""2014"" is too short (through reference chain...",https://service.elsevier.com/app/social/questions/detail/qid/275/kw/*/supporthub/mendeley/
350,"I try to use Mendeley desktop on word on mac (high sierra) with the pug-in installed and get this message:"" You have opened MD to insert a citation or select a style but you have not yet actioned...",https://service.elsevier.com/app/social/questions/detail/qid/274/kw/*/supporthub/mendeley/
351,There appears to be an error in Mendeley's default table of journal abbreviations that causes Science to be abbreviated as Science (80-. ). This can be corrected by editing the Default abbreviation...,https://service.elsevier.com/app/social/questions/detail/qid/263/kw/*/supporthub/mendeley/
352,"How to fixed the following issue in mendeley""citation/bibliography is wrongly placed in index area, pleased delete the placed citation / bibliography in indexed area""",https://service.elsevier.com/app/social/questions/detail/qid/264/kw/*/supporthub/mendeley/
353,"Hi, When I need to make some comments using the external pdf viewer, the safest way is as follows:From Mendeley desktop > export with annotation > open in the external pdf viewer > save as...",https://service.elsevier.com/app/social/questions/detail/qid/262/kw/*/supporthub/mendeley/
354,"Hello,When I open my thesis and open Mendeley Cite plugin it seems like it is stuck in the loading process and i can't access my library. The plugin doesn't respond to any action (see picture 1)...",https://service.elsevier.com/app/social/questions/detail/qid/249/kw/*/supporthub/mendeley/
355,"HiI'm trying to install the Mendeley Word plugin, but it's raising an error (some times 429, in other -2146959355) when I run at Word, even as administrator.I decided to open the VB debug and the...",https://service.elsevier.com/app/social/questions/detail/qid/269/kw/*/supporthub/mendeley/
356,"Hi, I use APA 6th edition for university and Mendeley was suggested to me by a professor, but the month and day do not display in the bibliography.I do have Mendeley set to APA 6th, and have added...",https://service.elsevier.com/app/social/questions/detail/qid/267/kw/*/supporthub/mendeley/
357,"For the last six months, every time I add a new article/item to Mendeley Desktop, I no longer am able to add a ""citation key"" for citing in my LaTeX documents. Any idea where this went? Should I...",https://service.elsevier.com/app/social/questions/detail/qid/233/kw/*/supporthub/mendeley/
358,"Hi everyone,I have had problem with Mendely reference, I have used libreoffice and word system. Sometimes, reference link cited in my document are lost, I would like to know if there is some way to...",https://service.elsevier.com/app/social/questions/detail/qid/261/kw/*/supporthub/mendeley/
359,"Is there an option to merge multiple citations using the Mendeley Cite for Word Plug-in?e.g. (Doe, 2019)(Smith, 1999) to (Doe, 2019; Smith, 1999)",https://service.elsevier.com/app/social/questions/detail/qid/231/kw/*/supporthub/mendeley/
360,The plugin MendeleyCite does'nt work with old version of Office like 2013 Word. How can I solve the problem?,https://service.elsevier.com/app/social/questions/detail/qid/248/kw/*/supporthub/mendeley/
361,"I need help please. When I try to cite it appear ""Connection refused: Please make sure you are properly signed in to Mendeley DesktopTry starting Mendeley Desktop manually."" Would you mind giving a...",https://service.elsevier.com/app/social/questions/detail/qid/257/kw/*/supporthub/mendeley/
362,"can't use medeley with my mac. I insalled de new word (office 365), and when I tried insert citation mendeley send me this message --> MENDELEY WORD PLUGIN PROBLEM. Archivo no encontrado: system...",https://service.elsevier.com/app/social/questions/detail/qid/259/kw/*/supporthub/mendeley/
363,"Dear Sir or Madame,I give lectures of Mendeley at university of Liege.One student ask me this question.Can you help me to answer this student.Thank youHassanA few years ago, when ULiège stopped...",https://service.elsevier.com/app/social/questions/detail/qid/251/kw/*/supporthub/mendeley/
364,I am using ios catalina and word version 16.31. When im trying to install the plug in of mendeley the following message is shown'Invalid procedure call or argument ( 5) in MendeleyPlugin'Kindly let...,https://service.elsevier.com/app/social/questions/detail/qid/185/kw/*/supporthub/mendeley/
365,"I cant use Mendeley with my Microsoft Word, when I try to use the plug in, citing a reference, show me a error mesagge that say ""Connection closed: Please make sure you are properly signed in to...",https://service.elsevier.com/app/social/questions/detail/qid/75/kw/*/supporthub/mendeley/
